list_id,cohort,crawl_date,is_trackable,model_source,family,condition,year,odo_km,region,seller_key,price_vnd,scope_eligible,price_eligible,review_reasons,battery_topic,financing_mention,promo_mention,subject
133461419,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Ho Chi Minh City,17973966,296000000,True,True,,Not mentioned,False,True,🚗 VINFAST VF 3 PLUS – SẴN XE GIAO LIỀN
134604781,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Hanoi,25798394,579000000,True,True,,Not mentioned,False,False,VinFast Limo Green Ô tô điện Đa dạng
134604007,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,New,2026,0.0,Dong Nai,20886578,435000000,True,True,,Not mentioned,False,True,VinFast VF5 Plus Tháng 9
134540875,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,New,2026,,Hanoi,32556154,496000000,True,True,,Not mentioned,False,True,VinFast VF5 Plus 2026 SUV Đủ màu
134244312,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,32203588,850000000,True,True,,Not mentioned,True,True,VinFast VF8 THẾ HỆ MỚI / All New - Cọc tiên phong
134370192,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,32203588,718000000,True,True,,Not mentioned,True,True,VinFast VF7 Plus  / Đủ màu 🆘Áp hết các voucher🆘
134238525,legacy_unknown_crawl_date,,False,EC VAN,EC VAN,New,2026,,Ho Chi Minh City,26269824,238000000,True,True,,Not mentioned,True,True,Vinfast Ecvan 2026 Giá Tốt - Bao hồ sơ khó
134506789,legacy_unknown_crawl_date,,False,VF2,VF2,New,2026,,Ho Chi Minh City,26269824,180000000,True,True,,Not mentioned,True,True,Vinfast VF2 2026 Giao Sớm
134248481,legacy_unknown_crawl_date,,False,MPV 7,MPV7,New,2026,,Ho Chi Minh City,26269824,699000000,True,True,,Not mentioned,True,True,Vinfast Mpv7 2026 Giá Tốt | Hỗ trợ góp 95%
134602198,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,19000.0,Ho Chi Minh City,2269560,249000000,True,True,,Purchase mentioned,False,False,VinFast VF3 T6/2025 màu Trắng Pin mua xe đẹp
133775728,legacy_unknown_crawl_date,,False,VF7,VF7,Used,2025,65000.0,Hanoi,8944839,585000000,True,True,,Not mentioned,True,True,"Vinfast VF7 eco 2025 miễn phí sạc, 6v km"
134602012,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,15986798,436000000,True,True,,Not mentioned,True,True,VinFast VF5
134504212,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Ho Chi Minh City,26269824,654000000,True,True,,Not mentioned,True,True,Vinfast VF6 Plus 2026 Trắng | Hỗ trợ góp 95%
134601853,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2026,11000.0,Ho Chi Minh City,18029334,268000000,True,True,,Purchase mentioned,False,False,"VinFast VF3 Eco 04/2026 đi 11,000km Quận 7"
134601844,legacy_unknown_crawl_date,,False,Herio Green,Herio Green,New,2026,,Ho Chi Minh City,31965042,420000000,True,True,,Not mentioned,False,False,VinFast HERIO GREEN Trắng 5 chỗ điện
134601377,legacy_unknown_crawl_date,,False,EC VAN,EC VAN,New,2026,,Ho Chi Minh City,31965042,264000000,True,True,,Not mentioned,False,True,VinFast EC Van
130793708,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,466000000,True,True,,Not mentioned,False,False,KINH DOANH VF5 THAY ĐỔI CUỘC SỐNG
120547409,legacy_unknown_crawl_date,,False,VF7,VF7,New,2025,,Ho Chi Minh City,16075472,740000000,True,True,,Not mentioned,True,True,SỞ HỮU VINFAST VF7 DỄ DÀNG CHỈ 120TR NHẬN XE
134254756,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,6000.0,Ho Chi Minh City,5202667,270000000,True,True,,Purchase mentioned,False,False,VinFast VF 3 2026 Vàng nóc Trắng
134582146,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Can Tho City,2962964,79000000,True,False,low_price_review,Not mentioned,True,True,🚘 Limo Green Mới 2026 chỉ trả 79tr nhận xe
134600668,legacy_unknown_crawl_date,,False,VF6,VF6,Used,2026,14000.0,Hanoi,18219603,608000000,True,True,,Not mentioned,False,False,VinFast VF6 Plus 2026 Trắng Siêu Lướt
132489998,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Da Nang City,16075472,898000000,True,True,,Not mentioned,False,False,VF8 Eco Xe Sẵn–Chốt Hồ Sơ Nhanh–VAY ĐẾN 100%
134600555,legacy_unknown_crawl_date,,False,VF6,VF6,Used,2025,40000.0,Hanoi,32581896,598000000,True,True,,Not mentioned,False,False,VinFast VF6 Plus 2025 Trắng 4 vạn
134573612,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Hanoi,30072257,285000000,True,True,,Not mentioned,False,False,VinFast VF3 Xanh Ngọc 4chỗ
133587129,legacy_unknown_crawl_date,,False,EC VAN,EC VAN,New,2026,,Ho Chi Minh City,16075472,268000000,True,True,,Not mentioned,False,True,EC VAN NỢ XẤU VẪN MUA HỖ TRỢ ĐẬU 100%
134570737,legacy_unknown_crawl_date,,False,EC VAN,EC VAN,New,2026,,Ho Chi Minh City,17407422,248000000,True,True,,Not mentioned,True,True,VinFast EC VAN Xe tải điện 2026 chỉ từ 4Tr/Th
134584198,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2024,19000.0,Ho Chi Minh City,21120147,929000000,True,True,,Purchase mentioned,True,True,VinFast VF8 Plus 2024 Xanh Rêu 19.000 Km
134314697,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,471000000,True,True,,Not mentioned,False,False,VF5 MUA NGAY HÔM NAY VAY 90% KHÔNG LO VỐN
134018578,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2024,42000.0,Hanoi,18315300,810000000,True,True,,Both mentioned,False,True,"VF8 ECO VIN24 – MUA PIN CATL, GIÁ NÀY KHÔNG CHỐT T"
133785776,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,17973966,830000000,True,True,,Not mentioned,False,False,VinFast VF 7 Plus - Tặng Flim cam sàn
133712910,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,16075472,730000000,False,False,title_model_conflict,Not mentioned,True,True,VF MPV 7 GIÁ ƯU ĐÃI THÁNG 7 - BAO HS XẤU
134570756,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,17407422,689000000,True,True,,Not mentioned,True,True,VinFast VF 7 Xám 2026  chỉ từ 70 Triệu đồng
134599374,legacy_unknown_crawl_date,,False,Herio Green,Herio Green,Used,2025,20000.0,Ho Chi Minh City,12327634,359000000,True,True,,Purchase mentioned,False,False,Vinfast HeriO Green 2025 Hạng A Bạc
134571438,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,Used,2025,22000.0,Ho Chi Minh City,30328282,405000000,True,True,,Not mentioned,False,False,VinFast VF 5 Xám Xe điện
133646214,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Da Nang City,15745547,630000000,True,True,,Not mentioned,False,True,"VinFast VF6 ƯU ĐÃI KHỦNG,  GIAO NGAY, ĐỦ MÀU"
132891471,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,471000000,True,True,,Not mentioned,True,False,VF5 ĐƯA 55TR NHẬN XE - HỒ SƠ KHÓ EM LO
133538697,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2023,47000.0,Hanoi,18315300,810000000,True,True,,Not mentioned,False,False,VinFast VF 8 Plus 2 cầu AWD Đen giá chỉ 8xx nhỏ
133332149,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,24068396,570000000,True,True,,Not mentioned,True,True,𝗩𝗶𝗻𝗙𝗮𝘀𝘁 𝗟𝗶𝗺𝗼 𝗚𝗿𝗲𝗲𝗻 𝟮𝟬𝟮𝟲 𝗧𝗿𝗮̉ 𝘁𝗿ư𝗼̛́𝗰 chỉ 𝟱𝟳 𝘁𝗿𝗶ệ𝘂
132957169,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,New,2026,,Da Nang City,15745547,439999999,True,True,,Not mentioned,False,True,"VinFast VF5 PLUS ƯU ĐÃI KHỦNG, GIAO NGAY, ĐỦ MÀU"
122764182,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,471000000,True,True,,Not mentioned,True,False,"QUÁ DỄ DÀNG ""THU NHẬP"" 50TR/THÁNG CÙNG VINFAST VF5"
132957033,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Da Nang City,15745547,620000000,True,True,,Not mentioned,False,True,"VinFast LIMO GREEM, ƯU ĐÃI KHỦNG, GIAO NGAY"
121661821,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,16075472,898000000,True,True,,Not mentioned,True,True,"SỞ HỮU VF8 HỎA LONG–VAY 85%, DUYỆT HS SIÊU TỐC!"
122962417,legacy_unknown_crawl_date,,False,VF9,VF9,New,2026,,Ho Chi Minh City,16075472,1348000000,True,True,,Not mentioned,True,True,"VinFast VF9 - ĐỦ MÀU GIAO NGAY BAO ""BANK 90%"""
133525618,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,19.0,Hanoi,1366639,232000000,True,True,,Purchase mentioned,False,False,"VinFast VF3 2025 Vàng 1,9V"
133577119,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,12000.0,Hanoi,1366639,242000000,True,True,,Purchase mentioned,False,False,VinFast VF3 2025 Xanh 12000 km
134570775,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,17407422,426000000,True,True,,Not mentioned,True,True,VinFast VF 5 Plus giảm 70 triệu | ko chính sách
133460904,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,New,2026,,Ho Chi Minh City,17005303,47100000,True,False,low_price_review,Not mentioned,False,True,Vinfast VF5 Plus 2026 Đa dạng
133461237,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,17005303,68000000,True,False,low_price_review,Not mentioned,False,True,Vinfast Limo Green 2026 98tr hỗ trợ anh em nợ xấu
134574271,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,New,2026,,Can Tho City,2962964,39000000,True,False,low_price_review; upfront_price_match,Not mentioned,True,True,🚘 VF5 Plus. Chỉ cần 39 triệu nhận xe
133747838,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,0.0,Hanoi,1366639,235000000,True,True,,Purchase mentioned,False,False,VinFast VF3 2025 Xanh dương
134571131,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Da Nang City,13623990,259000000,True,True,,Not mentioned,True,False,VINFAST VF3 – CHỈ 50 TRIỆU NHẬN XE NGAY
134584858,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,49500.0,Gia Lai,19136903,195000000,True,True,,Rental mentioned,False,False,Vinfast VF3 Thuê Pin lên Full đồ chơi odo 49.500km
134570732,legacy_unknown_crawl_date,,False,MPV 7,MPV7,New,2026,,Ho Chi Minh City,17407422,0,True,False,nonpositive_price; low_price_review,Not mentioned,True,True,VinFast MPV 7 2026 chỉ từ 7 Triệu/tháng
134414266,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Hanoi,1366639,269000000,True,True,,Purchase mentioned,False,False,VinFast VF3 Plus 2026 Trắng Điện
134573112,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Da Nang City,13623990,430000000,True,True,,Not mentioned,True,True,VINFAST VF5 – ƯU ĐÃI LỚN - ra biển 43x triệu
134570744,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,17407422,0,True,False,nonpositive_price; low_price_review,Not mentioned,True,True,VinFast Limo Green giảm hơn 50 triệu ko chính sách
134573730,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Hanoi,30072257,878000000,True,True,,Not mentioned,True,True,VinFast VF8 All New Eco 5 chỗ Đen
134596207,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2023,90000.0,Dong Nai,32580416,550000000,True,True,,Not mentioned,False,False,VinFast VF8 ECO 2023 Xanh Việt Nam
134583862,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,Used,2025,0.0,Hanoi,1616819,590000000,True,True,,Not mentioned,False,False,VinFast Limo Green AT 2025 - 590 Triệu
134414181,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2026,6000.0,Hanoi,1366639,269000000,True,True,,Purchase mentioned,False,False,VinFast VF3 Plus 2026 Trắng 6000 km
133971944,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,Used,2025,10.0,Ho Chi Minh City,5246522,630000000,True,True,,Not mentioned,False,False,VinFast Limo Green 2025 Cam Kết Như Mới
134149429,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Hanoi,1366639,575000000,True,True,,Not mentioned,False,False,VinFast VF6 Eco 2026 Đỏ
131267835,legacy_unknown_crawl_date,,False,MPV 7,MPV7,New,2026,,Ho Chi Minh City,4406425,660000000,True,True,,Not mentioned,False,True,VINFAST MVP7 GIÁ CỰC NÉT 660TR CHƯA BAO GỒM CTKM
133705509,legacy_unknown_crawl_date,,False,VF2,VF2,New,2026,,Ho Chi Minh City,19097879,180000000,True,True,,Not mentioned,False,True,"VinFast VF2, ĐẶT CỌC NGAY CẢ NHÀ ƠI 🔥"
134258818,legacy_unknown_crawl_date,,False,VF6,VF6,Used,2025,65000.0,Ho Chi Minh City,4160433,518000000,True,True,,Purchase mentioned,False,False,VINFAST VF6 ECO 2025 PIN MUA SẠC KGH LÊN 30TR PK
134201569,legacy_unknown_crawl_date,,False,MPV 7,MPV7,New,2026,,Ho Chi Minh City,16523978,730000000,True,True,,Not mentioned,False,True,Vinfast MVP7 New giá tốt tháng 8
134595327,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Hanoi,2038609,575000000,True,True,,Not mentioned,False,False,Thanh lý VinFast VF6Eco Trắng + Xám mới 100% 575Tr
134482955,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,24742361,840000000,True,True,,Not mentioned,False,False,VinFast VF8 All New Đen Giao Ngay
134041388,legacy_unknown_crawl_date,,False,VF6,VF6,Used,2024,66000.0,Ho Chi Minh City,4160433,506000000,True,True,,Purchase mentioned,False,False,VINFAST VF6 S 2024 PIN MUA SẠC KO GIỚI HẠN 20TR PK
134259177,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2024,18000.0,Ho Chi Minh City,4160433,665000000,True,True,,Purchase mentioned,False,False,VINFAST VF8 S LUX 2024 PIN MUA CATL GIA ĐÌNH LƯỚT
134058683,legacy_unknown_crawl_date,,False,MPV 7,MPV7,New,2026,,Ho Chi Minh City,15209344,612000000,True,True,,Not mentioned,True,True,VinFast MPV7 NEW  tặng thêm camera 360
134218722,legacy_unknown_crawl_date,,False,VF6,VF6,Used,2024,20000.0,Ho Chi Minh City,4160433,545000000,True,True,,Purchase mentioned,False,False,VINFAST VF6 S 2024 PIN MUA XE GIA ĐÌNH LƯỚT
134594251,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,21000.0,Ho Chi Minh City,13419677,210000000,True,True,,Rental mentioned,False,False,VF3 2025 PIN THUÊ. Trang bị nhiều Phụ Kiện.
134554309,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,Used,2025,5000.0,Ho Chi Minh City,10327842,410000000,True,True,,Purchase mentioned,False,False,VinFast VF 5 Plus Cam Điện
134218370,legacy_unknown_crawl_date,,False,VF6,VF6,Used,2025,44000.0,Ho Chi Minh City,4160433,575000000,True,True,,Purchase mentioned,False,False,VINFAST VF6 PLUS 2025 PIN MUA SẠC KO GIỚI HẠN
134593779,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2025,3000.0,Hanoi,18219603,860000000,True,True,,Not mentioned,False,False,VinFast VF8 Plus 2025 Xám 3000 km
133074909,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Ho Chi Minh City,1133534,634000000,True,True,,Not mentioned,True,True,"Vinfast VF6 ECO mới, chỉ 95 triệu lấy xe về luôn"
134213569,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2024,76000.0,Ho Chi Minh City,4160433,745000000,True,True,,Purchase mentioned,False,False,VINFAST VF8 PLUS 2024 PIN MUA XE GIA ĐÌNH SẠC KGH
134238826,legacy_unknown_crawl_date,,False,VF5,VF5,Used,2024,72000.0,Ho Chi Minh City,4160433,368000000,True,True,,Purchase mentioned,False,False,VINFAST VF5 PLUS 2024 PIN MUA SẠC KO GIỚI HẠN
134287946,legacy_unknown_crawl_date,,False,VF9,VF9,Used,2025,10000.0,Ho Chi Minh City,4160433,1195000000,True,True,,Purchase mentioned,False,False,VINFAST VF9 PLUS 2025 PIN MUA BẢN 6 GHẾ SẠC KGH
134591856,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,Used,2025,29999.0,Ho Chi Minh City,20851984,612000000,True,True,,Not mentioned,False,False,VinFast LimoGreen 2025 Bạc
134552481,legacy_unknown_crawl_date,,False,VF5,VF5,Used,2026,0.0,Phu Tho,14695728,420000000,True,True,,Not mentioned,False,False,VF5
134176617,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,Used,2024,58000.0,Ho Chi Minh City,26338616,358000000,True,True,,Purchase mentioned,False,False,VinFast VF5 Plus mua pin sạc miên phí
133547038,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2022,60000.0,Ho Chi Minh City,32093980,549000000,True,True,,Both mentioned,False,False,VinFast VF8 Eco AWD 2022 xe nhà còn thương lượng
131003898,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Hanoi,23724245,198000000,True,True,,Not mentioned,False,False,Xe điện VinFast VF 3 Nhiều màu giao ngay giá tốt
134025567,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Ho Chi Minh City,28004425,600000000,True,True,,Not mentioned,True,True,"VinFast VF6 - GIÁ TỐT -SẴN XE, ĐỦ MÀU - GIAO NGAY!"
134588877,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2025,4000.0,Hanoi,32232346,268000000,True,True,,Purchase mentioned,False,False,VinFast VF3 TC1 2025 Trắng 4000km
133877154,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,32134296,848000000,True,True,,Not mentioned,True,True,VinFast VF 8 All New Giảm 51 Triệu Cọc Tiên Phong
130280840,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,18919731,664000000,True,True,,Not mentioned,True,True,VinFast Limo Green đủ màu- Trả trước chỉ 80 Triệu
133965848,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,New,2026,,Ho Chi Minh City,18919731,644000000,False,False,title_model_conflict,Not mentioned,False,False,🔥 MUA LIMO GREEN ĐỦ MÀU-GIAO NGAY-VAY NHANH-90%
133586559,legacy_unknown_crawl_date,,False,EC VAN,EC VAN,New,2026,,Ho Chi Minh City,18919731,268000000,True,True,,Not mentioned,False,True,"VinFast EC Van Điện Đỏ, Vàng, Xanh lá, Trắng"
133831320,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,18919731,471000000,True,True,,Not mentioned,False,False,VinFast VF5 BAO HỒ SƠ NẬU XẤU
130989017,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,18919731,740000000,True,True,,Not mentioned,True,True,"VF7 – TRẢ GÓP 85%, KHÔNG CẦN CHỨNG MINH THU NHẬP!"
133733673,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,19065850,568000000,True,True,,Not mentioned,False,True,"Limo Green hỗ trợ nợ xấu, ƯU ĐÃI KHỦNG T7/2026"
132404981,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,18919731,848000000,True,True,,Not mentioned,True,True,VINFAST VF8 ECO GIÁ ƯU ĐÃI - VAY 90%
130866745,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,18919731,471000000,True,True,,Not mentioned,True,True,"VF5 55TR NHẬN XE, BAO NỢ XẤU,GÓP 1THÁNG 7Tr3"
133152894,legacy_unknown_crawl_date,,False,MPV 7,MPV7,New,2026,,Ho Chi Minh City,18919731,730000000,True,True,,Not mentioned,False,False,MPV 7 CHỖ 80TR NHẬN XE-BAO NỢ XẤU NHẤT
120558827,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,18919731,896000000,True,True,,Not mentioned,True,False,VINFATS VF8 PLUS VAY NET 90% BAO HỒ SƠ KHÓ!
134586200,legacy_unknown_crawl_date,,False,VF5 Plus,VF5,Used,2025,9.0,Hanoi,417947,330000000,True,True,,Not mentioned,False,False,VinFast VF5 Plus 2025 Vàng 9 vạn
134584555,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,31981264,660000000,True,True,,Not mentioned,True,False,VinFast Limo Green Ô tô điện
120266453,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,16075472,664000000,True,True,,Not mentioned,True,True,"LIMO GREEN VAY DỄ, BAO HS KHÓ, BANK 90%"
134584496,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2023,52083.0,Ho Chi Minh City,1133534,680000000,True,True,,Not mentioned,False,True,VINFAST VF8 PLUS đẹp free sạc Giá chỉ 680 Tr KM
134584454,legacy_unknown_crawl_date,,False,Dòng khác,Dòng khác,Used,2026,0.0,Hanoi,32510914,632000000,False,False,unknown_ev_model; title_model_conflict,Not mentioned,True,True,Vinfast Mpv7 Trắng
132490100,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,16075472,740000000,True,True,,Not mentioned,True,True,🚘 Chốt VinFast VF7 Hôm Nay – Ưu Đãi Chồng Ưu Đãi!
134584077,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2023,42000.0,Hanoi,1616819,720000000,True,True,,Not mentioned,False,False,VinFast VF8 Plus AWD 2023 - 720 Triệu
134314204,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,471000000,True,True,,Not mentioned,True,False,"VF5 HỖ TRỢ KHÁCH HÀNG NHÓM 4,5"
134213975,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,23646258,406000000,True,False,upfront_price_match,Not mentioned,True,False,🔥 𝐕𝐅𝟓 𝟐𝟎𝟐𝟔 • Từ 400tr 2𝟎𝐓𝐑 𝐍𝐇𝐀̣̂𝐍 𝐗𝐄 • 𝐗𝐄 𝐆𝐈𝐀𝐎 𝐍𝐆𝐀𝐘
120555581,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,16075472,898000000,True,True,,Not mentioned,True,True,VINFATS VF8 LUX PLUS BAO BANK 90%-TẶNG 2 NĂM SẠC
134583578,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2022,10000.0,Hai Phong City,21419378,666000000,True,True,,Both mentioned,False,False,VinFast VF8 Plus 2022 Bạc 10.000 km
134314584,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,471000000,True,True,,Not mentioned,False,False,"VinFast VF5 51TR NHẬN XE, VAY 90%"
134583308,legacy_unknown_crawl_date,,False,Minio Green,Minio Green,Used,2026,7.0,Ho Chi Minh City,21562577,188000000,True,True,,Not mentioned,False,False,𝐌𝐢𝐧𝐢𝐨 𝐆𝐫𝐞𝐞𝐧 𝐓𝐫𝐚̆́𝐧𝐠 - 𝐍𝐡𝐮̛ 𝐌𝐨̛́𝐢 𝐨𝐝𝐨 𝟕𝐤𝐦-𝐅𝐫𝐞𝐞 𝐬𝐚̣𝐜
122766184,legacy_unknown_crawl_date,,False,VF5,VF5,New,2026,,Ho Chi Minh City,16075472,471000000,True,True,,Not mentioned,True,False,VF5 TẶNG 50 TRIỆU ĐỒNG-CƠ HỘI LÀM GIÀU CỰC NHANH!
134314798,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,16075472,848000000,True,True,,Not mentioned,True,False,VinFast Limo Green 7 chỗ 91TR NHẬN XE
134582795,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Hanoi,18219603,283000000,True,True,,Not mentioned,False,False,VinFast VF3 Plus Trắng Mới 100%
134582523,legacy_unknown_crawl_date,,False,VF3,VF3,Used,2024,29.0,Dong Nai,31755470,350000000,True,True,,Not mentioned,False,False,VinFast VF3 2024 Trắng Xe điện
132233948,legacy_unknown_crawl_date,,False,VF7,VF7,New,2026,,Ho Chi Minh City,31426322,700000000,True,True,,Not mentioned,False,True,VINFAST VF7 - 105 TRIỆU NHẬN XE- BAO HỒ SƠ KHÓ
133623172,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Ho Chi Minh City,21648513,279000000,True,True,,Not mentioned,True,True,VF 3 XE SẴN ĐỦ MÀU GIAO NGAY TRẢ TRƯỚC 49 TRIỆU
130953961,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Da Nang City,2766240,279000000,True,True,,Not mentioned,False,True,VinFast VF3 2026 ECO
132213234,legacy_unknown_crawl_date,,False,VF6,VF6,New,2026,,Ho Chi Minh City,31426322,550000000,True,True,,Not mentioned,False,True,VINFAST VF6 - 85 TRIỆU NHẬN XE- BAO HỒ SƠ KHÓ
134561931,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,26269824,639000000,True,True,,Not mentioned,True,True,Vinfast Limo Green 2026 Giá Tốt | Hỗ trợ góp 95%
134554451,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Ho Chi Minh City,31426322,276000000,True,True,,Not mentioned,False,True,VinFast VF3- 42 TRIỆU NHẬN XE- ĐỦ MÀU GIAO LIỀN
132116556,legacy_unknown_crawl_date,,False,VF9,VF9,New,2026,,Ho Chi Minh City,27487996,1179000000,True,True,,Not mentioned,True,True,VinFast VF9   - ĐỦ MÀU CÓ XE LIỀN
134566315,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2023,90301.0,Ho Chi Minh City,17276119,600000000,True,True,,Rental mentioned,False,False,VinFast VF8 Eco 2023 Trắng 90301 km
132196484,legacy_unknown_crawl_date,,False,VF8,VF8,New,2026,,Ho Chi Minh City,30002425,1025000000,True,True,,Not mentioned,False,False,VINFAST VF8 US LIMITED - MUI ĐÓNG MỞ ĐẲNG CẤP ✅
126361465,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Ho Chi Minh City,27751358,664000000,True,True,,Not mentioned,True,True,"LIMO 7 CHỖ CỰC ""TO""+""RỘNG""+90TR NHẬN XE+BAO NỢ XÂU"
130995630,legacy_unknown_crawl_date,,False,VF3,VF3,New,2026,,Ho Chi Minh City,27751358,278000000,True,True,,Not mentioned,True,True,"VF3 VAY 90%, BAO HS KHÓ, LÃI CỐ ĐỊNH 3 NĂM 4.8%"
134580433,legacy_unknown_crawl_date,,False,VF8,VF8,Used,2023,41000.0,Dong Nai,20886578,669000000,True,True,,Not mentioned,False,True,VinFast VF8 Eco CATL 2023 Đen 41000 km
134580123,legacy_unknown_crawl_date,,False,Limo Green,Limo Green,New,2026,,Da Nang City,29339047,639000000,True,True,,Not mentioned,False,False,VinFast LIMO GREEN Trắng ( Sẵn xe giao ngay )
